url,sourceUrl,anchorText,patternType,parserFamily,confidence,evidence
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%92%d7%a8%d7%92%d7%95%d7%a8%d7%99-%d7%91%d7%95%d7%92%d7%a1%d7%9c%d7%95%d7%91%d7%a1%d7%a7%d7%99,https://www.gmc.gov.il/?p=8742,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%92%d7%a8%d7%92%d7%95%d7%a8%d7%99-%d7%91%d7%95%d7%92%d7%a1%d7%9c%d7%95%d7%91%d7%a1%d7%a7%d7%99
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%95%d7%90%d7%a1%d7%99%d7%9d-%d7%9e%d7%a9%d7%99%d7%a2%d7%9c,https://www.gmc.gov.il/?p=8838,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%95%d7%90%d7%a1%d7%99%d7%9d-%d7%9e%d7%a9%d7%99%d7%a2%d7%9c
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%95%d7%90%d7%a1%d7%99%d7%9d-%d7%a9%d7%99%d7%94%d7%90%d7%91,https://www.gmc.gov.il/?p=8838,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%95%d7%90%d7%a1%d7%99%d7%9d-%d7%a9%d7%99%d7%94%d7%90%d7%91
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%95%d7%a8%d7%93-%d7%a9%d7%a4%d7%a8-%d7%a4%d7%9c%d7%99%d7%99%d7%a9%d7%a8-2,https://www.gmc.gov.il/?department=%d7%90%d7%92%d7%a3-%d7%a0%d7%a9%d7%99%d7%9d-%d7%95%d7%99%d7%95%d7%9c%d7%93%d7%95%d7%aa,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%95%d7%a8%d7%93-%d7%a9%d7%a4%d7%a8-%d7%a4%d7%9c%d7%99%d7%99%d7%a9%d7%a8-2
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%97%d7%9c%d7%99%d7%9c-%d7%a0%d7%a1%d7%a8%d7%90%d7%9c%d7%9c%d7%94,https://www.gmc.gov.il/?p=8838,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%97%d7%9c%d7%99%d7%9c-%d7%a0%d7%a1%d7%a8%d7%90%d7%9c%d7%9c%d7%94
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%98%d7%95%d7%a0%d7%99-%d7%90%d7%91%d7%95-%d7%a8%d7%97%d7%9e%d7%94,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%98%d7%95%d7%a0%d7%99-%d7%90%d7%91%d7%95-%d7%a8%d7%97%d7%9e%d7%94
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9c%d7%95%d7%90%d7%99-%d7%9e%d7%95%d7%91%d7%a8%d7%9b%d7%94,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9c%d7%95%d7%90%d7%99-%d7%9e%d7%95%d7%91%d7%a8%d7%9b%d7%94
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9c%d7%95%d7%90%d7%99-%d7%a2%d7%a8%d7%90%d7%a3,https://www.gmc.gov.il/?p=8838,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9c%d7%95%d7%90%d7%99-%d7%a2%d7%a8%d7%90%d7%a3
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9e%d7%95%d7%90%d7%a0%d7%a1-%d7%a1%d7%a8%d7%97%d7%90%d7%9f,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9e%d7%95%d7%90%d7%a0%d7%a1-%d7%a1%d7%a8%d7%97%d7%90%d7%9f
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9e%d7%99%d7%9b%d7%90%d7%9c-%d7%95%d7%99%d7%99%d7%a1,https://www.gmc.gov.il/?p=8742,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9e%d7%99%d7%9b%d7%90%d7%9c-%d7%95%d7%99%d7%99%d7%a1
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9e%d7%9c%d7%97%d7%9d-%d7%a4%d7%90%d7%a8%d7%a1,https://www.gmc.gov.il/?p=10533,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%9e%d7%9c%d7%97%d7%9d-%d7%a4%d7%90%d7%a8%d7%a1
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a1%d7%91%d7%98%d7%9c%d7%a0%d7%94-%d7%9c%d7%a1%d7%99%d7%98%d7%a1%d7%99%d7%9f,https://www.gmc.gov.il/?p=10533,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a1%d7%91%d7%98%d7%9c%d7%a0%d7%94-%d7%9c%d7%a1%d7%99%d7%98%d7%a1%d7%99%d7%9f
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a6%d7%a4%d7%a8%d7%99%d7%a8-%d7%90%d7%95%d7%a8,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a6%d7%a4%d7%a8%d7%99%d7%a8-%d7%90%d7%95%d7%a8
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a7%d7%98%d7%99-%d7%a9%d7%9c%d7%95%d7%a9-3,https://www.gmc.gov.il/?department=%d7%90%d7%92%d7%a3-%d7%a0%d7%a9%d7%99%d7%9d-%d7%95%d7%99%d7%95%d7%9c%d7%93%d7%95%d7%aa,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a7%d7%98%d7%99-%d7%a9%d7%9c%d7%95%d7%a9-3
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a7%d7%a1%d7%99%d7%a1-%d7%95%d7%9c%d7%99%d7%93,https://www.gmc.gov.il/?p=8742,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a7%d7%a1%d7%99%d7%a1-%d7%95%d7%9c%d7%99%d7%93
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a8%d7%99%d7%9d-%d7%97%d7%95%d7%a8%d7%99,https://www.gmc.gov.il/?p=8742,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a8%d7%99%d7%9d-%d7%97%d7%95%d7%a8%d7%99
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a9%d7%95%d7%9c%d7%99-%d7%94%d7%90%d7%99%d7%aa%d7%9d,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a9%d7%95%d7%9c%d7%99-%d7%94%d7%90%d7%99%d7%aa%d7%9d
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a9%d7%98%d7%90%d7%a8%d7%a7%d7%a8-%d7%97%d7%99%d7%99%d7%9d-%d7%99%d7%a4%d7%99%d7%9d,https://www.gmc.gov.il/?p=8838,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a9%d7%98%d7%90%d7%a8%d7%a7%d7%a8-%d7%97%d7%99%d7%99%d7%9d-%d7%99%d7%a4%d7%99%d7%9d
https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a9%d7%a8%d7%95%d7%9f-%d7%90%d7%91%d7%a9%d7%9c%d7%95%d7%9d-2,https://www.gmc.gov.il/?department=%d7%90%d7%92%d7%a3-%d7%a0%d7%a9%d7%99%d7%9d-%d7%95%d7%99%d7%95%d7%9c%d7%93%d7%95%d7%aa,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%93%d7%a8-%d7%a9%d7%a8%d7%95%d7%9f-%d7%90%d7%91%d7%a9%d7%9c%d7%95%d7%9d-2
https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%90%d7%95%d7%a1%d7%95%d7%91-%d7%93%d7%a0%d7%99%d7%a1,https://www.gmc.gov.il/?p=8742,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%90%d7%95%d7%a1%d7%95%d7%91-%d7%93%d7%a0%d7%99%d7%a1
https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%90%d7%99%d7%aa%d7%9f-%d7%a1%d7%95%d7%93%d7%90%d7%99,https://www.gmc.gov.il/?p=8838,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%90%d7%99%d7%aa%d7%9f-%d7%a1%d7%95%d7%93%d7%90%d7%99
https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%9e%d7%92%d7%93%d7%99-%d7%a1%d7%95%d7%a1%d7%90%d7%9f,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%9e%d7%92%d7%93%d7%99-%d7%a1%d7%95%d7%a1%d7%90%d7%9f
https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%a0%d7%91%d7%99%d7%9c-%d7%9e%d7%a8%d7%96%d7%95%d7%a7,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%9e%d7%a8-%d7%a0%d7%91%d7%99%d7%9c-%d7%9e%d7%a8%d7%96%d7%95%d7%a7
https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%9c%d7%99%d7%90%d7%95%d7%a8-%d7%9c%d7%91%d7%a0%d7%a9%d7%98%d7%99%d7%99%d7%9f,https://www.gmc.gov.il/?department=%d7%90%d7%92%d7%a3-%d7%a0%d7%a9%d7%99%d7%9d-%d7%95%d7%99%d7%95%d7%9c%d7%93%d7%95%d7%aa,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%9c%d7%99%d7%90%d7%95%d7%a8-%d7%9c%d7%91%d7%a0%d7%a9%d7%98%d7%99%d7%99%d7%9f
https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%9e%d7%a8%d7%95%d7%90%d7%9f-%d7%a2%d7%95%d7%93%d7%94-2,https://www.gmc.gov.il/?department=%d7%90%d7%92%d7%a3-%d7%a0%d7%a9%d7%99%d7%9d-%d7%95%d7%99%d7%95%d7%9c%d7%93%d7%95%d7%aa,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%9e%d7%a8%d7%95%d7%90%d7%9f-%d7%a2%d7%95%d7%93%d7%94-2
https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%a0%d7%99%d7%9e%d7%a8-%d7%a2%d7%90%d7%a1%d7%99,https://www.gmc.gov.il/?p=10533,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%a0%d7%99%d7%9e%d7%a8-%d7%a2%d7%90%d7%a1%d7%99
https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%a9%d7%90%d7%95%d7%9c-%d7%a2%d7%98%d7%a8,https://www.gmc.gov.il/?p=10501,,unknown,inlineStaff,0.65, https://www.gmc.gov.il/?doctor=%d7%a4%d7%a8%d7%95%d7%a4-%d7%a9%d7%90%d7%95%d7%9c-%d7%a2%d7%98%d7%a8
